	gender	age	annual_income	hobby	bought_product_category
91023	1	46	1290	0	3
91024	1	44	760	7	0
91025	0	38	360	0	5
91026	0	67	1470	0	6
91027	0	85	840	7	3
91028	1	56	740	0	3
91029	0	65	1460	8	7
91030	1	49	1390	5	2
91031	0	72	1240	0	6
91032	1	43	580	1	2
91033	1	76	500	8	5
91034	0	82	1020	5	6
91035	1	39	200	9	5
91036	0	45	690	2	0
91037	1	59	210	3	6
91038	0	39	940	4	7
91039	1	50	1270	6	4
91040	1	44	680	5	6
91041	1	52	430	9	7
91042	1	37	1110	2	5
91043	0	26	1270	4	6
91044	0	83	270	7	1
91045	1	87	660	3	2
91046	1	85	1180	7	4
91047	1	83	1160	3	6
91048	1	75	290	2	4
91049	1	50	1280	4	6
91050	1	70	1360	0	6
91051	1	39	180	5	0
91052	0	51	830	6	4
91053	0	51	1460	3	6
91054	1	50	580	8	5
91055	1	80	760	3	6
91056	0	41	750	1	6
91057	1	70	830	1	5
91058	0	30	500	5	4
91059	1	75	1150	6	4
91060	1	49	1180	1	1
91061	1	65	1480	2	4
91062	0	71	890	5	5
91063	1	50	1220	5	6
91064	1	25	320	4	4
91065	0	50	940	5	0
91066	0	24	770	4	6
91067	0	56	770	6	0
91068	0	27	1260	3	6
91069	1	81	1290	3	2
91070	0	66	1370	1	0
91071	1	55	1320	0	3
91072	0	68	680	7	6
91073	0	85	1310	3	4
91074	0	39	580	4	6
91075	0	30	690	4	0
91076	0	86	1160	5	6
91077	0	53	1110	1	5
91078	0	58	210	0	0
91079	1	25	800	7	2
91080	1	39	1160	2	3
91081	1	62	1120	1	4
91082	0	53	1460	3	1
91083	1	66	1120	8	2
91084	0	35	920	7	3
91085	0	86	860	7	5
91086	1	62	1400	2	5
91087	0	70	1070	4	6
91088	0	61	400	9	5
91089	1	64	320	4	7
91090	1	47	560	1	5
91091	0	43	500	6	2
91092	0	47	220	0	4
91093	0	62	900	7	1
91094	1	65	1370	9	3
91095	0	82	1360	4	7
91096	1	35	720	2	5
91097	1	25	510	0	6
91098	1	82	580	2	6
91099	1	67	1030	4	6
91100	1	79	310	4	5
91101	0	29	530	2	5
91102	0	70	270	3	0
91103	1	23	1050	4	6
91104	0	18	670	1	3
91105	0	54	360	3	0
91106	1	48	1230	0	4
91107	0	39	1450	4	3
91108	0	27	210	0	3
91109	0	62	910	2	5
91110	1	44	570	5	2
91111	1	89	560	7	6
91112	0	66	700	3	4
91113	1	89	1420	8	1
91114	0	71	1230	0	3
91115	0	55	650	2	5
91116	0	28	1160	8	3
91117	0	76	350	7	0
91118	0	23	1160	4	3
91119	1	34	1360	2	6
91120	0	31	1140	3	3
91121	1	48	650	5	4
91122	1	61	880	3	6
91123	1	55	740	5	4
91124	0	20	1210	6	6
91125	1	53	550	7	2
91126	1	87	1430	5	3
91127	1	84	610	1	4
91128	0	75	250	4	6
91129	1	80	470	9	7
91130	0	27	250	4	7
91131	1	60	180	1	4
91132	1	73	1350	7	5
91133	1	36	1180	5	0
91134	1	46	710	0	3
91135	1	82	1020	2	1
91136	0	75	1410	1	3
91137	0	89	460	7	6
91138	1	43	1060	6	5
91139	1	26	1080	1	6
91140	0	31	1230	2	1
91141	1	79	1220	0	2
91142	0	86	470	5	0
91143	1	65	490	5	0
91144	0	43	1000	8	3
91145	1	49	1420	3	3
91146	0	67	1330	8	2
91147	0	83	930	3	1
91148	0	25	1010	7	6
91149	1	60	1130	1	3
91150	0	69	160	9	2
91151	0	65	280	5	3
91152	1	58	530	6	4
91153	0	66	950	6	4
91154	0	76	520	5	0
91155	0	43	990	5	0
91156	1	50	1160	9	5
91157	1	36	1490	1	3
91158	1	22	1140	6	1
91159	1	66	600	3	2
91160	0	56	740	5	5
91161	0	62	650	2	3
91162	1	80	800	8	3
91163	0	38	260	3	6
91164	0	65	360	2	1
91165	0	25	580	5	4
91166	1	77	390	2	4
91167	1	64	1240	5	6
91168	0	27	860	6	4
91169	0	40	270	2	4
91170	1	30	640	0	2
91171	0	79	930	6	4
91172	1	89	670	8	6
91173	0	58	1140	2	5
91174	1	81	310	4	5
91175	0	23	1340	4	6
91176	1	34	1390	0	3
91177	1	54	1340	8	6
91178	1	76	1250	3	1
91179	1	89	170	1	4
91180	0	84	990	5	0
91181	1	27	1060	5	0
91182	1	18	1110	9	0
91183	1	47	1150	8	2
91184	1	35	300	4	4
91185	1	18	890	9	6
91186	0	66	350	4	7
91187	0	57	960	8	4
91188	0	18	470	2	5
91189	1	67	270	3	2
91190	1	21	1410	9	6
91191	1	47	1010	1	3
91192	0	55	1300	3	6
91193	0	59	1340	9	7
91194	1	50	360	0	5
91195	0	70	1210	1	3
91196	0	49	730	1	3
91197	1	66	770	8	2
91198	1	83	980	7	5
91199	1	32	380	1	4
91200	1	57	960	1	3
91201	0	37	170	8	3
91202	1	59	1050	3	6
91203	1	39	770	4	6
91204	1	75	640	7	3
91205	1	42	940	7	5
91206	1	30	1420	9	6
91207	0	53	610	1	3
91208	1	37	960	7	1
91209	1	18	460	5	1
91210	1	42	380	9	5
91211	0	76	740	7	0
91212	1	34	1280	5	0
91213	0	80	620	6	4
91214	1	54	1060	2	3
91215	0	64	920	8	7
91216	0	28	600	0	4
91217	1	81	730	6	4
91218	0	60	280	8	4
91219	1	49	1120	9	7
91220	0	69	1100	2	4
91221	1	50	1310	7	6
91222	0	83	350	6	4
91223	1	72	1320	3	1
91224	1	76	970	8	3
91225	1	63	320	2	2
91226	0	88	730	3	1
91227	1	61	960	6	5
91228	0	75	1050	8	2
91229	0	80	1080	1	5
91230	1	87	1460	7	6
91231	0	82	1460	1	3
91232	1	18	870	7	1
91233	1	47	1030	1	6
91234	1	30	970	9	6
91235	1	75	410	9	7
91236	0	55	1110	2	5
91237	1	73	770	8	1
91238	0	37	1410	4	6
91239	0	29	1440	4	6
91240	0	82	870	5	6
91241	0	23	200	3	3
91242	1	33	740	6	2
91243	1	27	940	9	6
91244	1	34	300	3	6
91245	1	18	1490	7	4
91246	0	74	1150	4	6
91247	0	23	590	9	6
91248	1	19	340	0	0
91249	0	81	1350	3	3
91250	1	72	1100	9	6
91251	0	26	1340	0	6
91252	0	82	450	4	5
91253	0	68	550	1	3
91254	1	76	180	3	4
91255	0	57	370	9	4
91256	1	42	1000	5	4
91257	0	63	730	8	5
91258	1	53	1030	0	3
91259	0	74	1420	7	5
91260	0	47	820	5	0
91261	0	47	1420	7	3
91262	0	53	1240	6	4
91263	1	53	1190	1	2
91264	0	21	480	8	0
91265	0	86	1250	7	6
91266	0	85	1370	4	6
91267	0	22	230	4	3
91268	1	82	1070	4	6
91269	0	62	960	6	6
91270	1	31	670	8	5
91271	1	30	1260	6	4
91272	1	45	950	4	4
91273	1	22	1130	5	3
91274	0	75	1330	5	4
91275	0	27	1360	9	6
91276	1	69	650	4	3
91277	0	79	530	0	3
91278	0	65	850	7	4
91279	0	37	1470	1	6
91280	1	46	1150	0	2
91281	0	41	550	8	0
91282	1	43	1130	1	3
91283	1	69	1300	0	4
91284	0	54	1270	7	4
91285	1	18	320	6	1
91286	1	25	830	8	7
91287	1	52	1070	9	1
91288	1	42	550	5	4
91289	1	20	730	5	0
91290	0	54	1010	5	0
91291	0	62	230	5	0
91292	1	86	1070	8	6
91293	1	46	220	0	4
91294	1	57	710	5	0
91295	1	75	1250	6	0
91296	1	53	570	2	1
91297	0	67	480	2	4
91298	0	76	1190	3	6
91299	1	50	200	8	3
91300	0	83	1270	8	5
91301	0	27	1370	0	6
91302	1	41	620	2	6
91303	1	52	380	5	5
91304	0	87	870	9	5
91305	1	27	1100	0	5
91306	1	83	730	0	4
91307	1	37	760	9	5
91308	0	47	860	5	0
91309	1	53	730	5	5
91310	0	45	1490	9	2
91311	0	77	1090	2	5
91312	0	51	800	3	4
91313	0	87	1190	9	6
91314	1	66	210	1	0
91315	1	35	940	1	0
91316	1	43	880	9	6
91317	1	85	630	0	3
91318	0	54	780	0	3
91319	0	70	380	4	0
91320	0	22	850	9	3
91321	0	50	1270	3	6
91322	1	41	500	7	4
91323	1	84	440	3	4
91324	0	69	1000	2	5
91325	0	68	1330	7	5
91326	0	41	430	3	0
91327	0	47	1260	4	2
91328	1	50	1280	1	1
91329	0	28	690	2	0
91330	1	58	860	8	0
91331	0	66	500	4	5
91332	0	36	1300	5	0
91333	1	73	1290	6	4
91334	1	64	300	2	5
91335	1	41	240	7	4
91336	0	52	1090	0	6
91337	1	52	420	5	6
91338	0	55	1250	6	4
91339	1	18	450	7	5
91340	1	44	970	8	4
91341	0	58	750	0	3
91342	1	44	750	9	5
91343	0	85	980	9	7
91344	1	72	690	8	2
91345	0	89	370	9	5
91346	0	84	620	3	4
91347	1	72	860	1	1
91348	0	47	700	0	4
91349	0	53	450	2	5
91350	1	21	610	1	7
91351	0	57	380	8	0
91352	1	74	990	3	0
91353	0	83	190	7	0
91354	1	37	970	7	5
91355	0	45	1330	3	6
91356	1	27	610	2	5
91357	1	85	560	8	2
91358	1	23	1190	3	6
91359	1	38	1420	6	1
91360	0	49	1420	1	4
91361	0	77	1360	6	4
91362	0	65	1270	6	0
91363	0	63	490	7	5
91364	1	86	710	3	6
91365	1	52	880	6	2
91366	1	87	960	4	6
91367	1	59	920	1	3
91368	0	24	210	1	4
91369	1	58	270	0	4
91370	0	76	990	5	1
91371	0	47	1460	3	1
91372	1	79	380	7	2
91373	1	61	880	3	6
91374	0	70	1260	9	7
91375	0	56	310	0	0
91376	0	27	790	1	6
91377	0	57	1160	9	6
91378	0	19	1370	3	6
91379	0	64	190	8	0
91380	1	65	740	1	4
91381	0	40	890	8	4
91382	1	40	270	2	4
91383	1	38	950	7	1
91384	0	18	1340	2	6
91385	1	83	220	9	0
91386	1	32	1390	3	1
91387	1	33	1360	7	6
91388	1	69	1060	3	2
91389	1	81	1440	9	3
91390	0	43	600	6	2
91391	0	47	710	8	2
91392	1	35	1200	5	4
91393	1	66	1490	9	3
91394	0	68	610	1	3
91395	0	77	490	9	2
91396	0	52	630	5	3
91397	0	36	1330	1	6
91398	0	29	340	8	2
91399	1	84	1380	2	5
91400	0	52	860	0	3
91401	1	59	520	3	4
91402	1	39	1450	9	6
91403	0	76	860	5	3
91404	0	27	540	9	7
91405	1	23	530	9	7
91406	1	46	230	8	2
91407	1	52	1040	6	4
91408	0	37	250	6	4
91409	0	24	840	3	6
91410	1	51	750	0	4
91411	0	29	400	4	5
91412	1	69	1370	0	3
91413	0	73	1170	0	3
91414	0	47	1080	2	4
91415	0	71	260	2	0
91416	0	64	1180	8	4
91417	0	35	700	0	0
91418	0	47	300	6	4
91419	0	32	350	6	4
91420	1	52	860	4	6
91421	0	24	830	3	6
91422	0	79	1070	4	6
91423	0	34	1130	8	6
91424	1	52	1380	8	2
91425	0	68	940	3	6
91426	1	43	1400	1	3
91427	1	87	980	4	0
91428	0	23	1140	5	0
91429	1	36	570	3	6
91430	0	33	300	3	6
91431	0	33	1040	4	3
91432	1	59	880	3	1
91433	0	36	390	0	4
91434	1	33	920	7	6
91435	1	68	1050	2	6
91436	0	70	1310	1	6
91437	0	75	790	2	3
91438	1	82	440	5	3
91439	1	50	1260	7	5
91440	1	52	1030	9	3
91441	1	49	1120	2	0
91442	1	70	480	0	5
91443	0	37	190	0	6
91444	0	68	330	4	5
91445	0	84	1010	5	4
91446	1	47	610	9	2
91447	1	73	1070	5	6
91448	0	84	790	2	5
91449	0	19	1400	7	3
91450	1	56	840	7	2
91451	0	60	510	3	6
91452	0	19	1400	2	6
91453	0	24	180	1	5
91454	0	45	1440	7	2
91455	0	27	840	1	3
91456	0	45	930	8	6
91457	1	55	290	8	2
91458	1	42	900	0	2
91459	1	80	660	5	4
91460	1	81	1060	9	3
91461	0	85	1240	6	3
91462	1	70	870	8	5
91463	0	43	370	3	1
91464	0	52	1390	7	5
91465	0	60	700	5	0
91466	0	41	530	7	3
91467	1	21	360	1	3
91468	1	26	1330	8	2
91469	1	80	770	4	3
91470	1	28	1060	4	6
91471	0	47	850	4	6
91472	0	59	780	4	4
91473	1	49	770	8	2
91474	1	88	900	1	4
91475	1	88	570	0	3
91476	0	26	1190	1	3
91477	1	63	1100	0	7
91478	0	45	1430	3	2
91479	0	56	480	3	6
91480	1	18	170	9	6
91481	0	74	440	9	6
91482	1	61	820	2	6
91483	1	79	370	7	0
91484	1	87	1070	4	4
91485	1	88	1250	7	6
91486	1	26	620	0	4
91487	0	19	990	4	6
91488	0	85	1130	6	0
91489	0	83	670	2	5
91490	0	63	1100	7	6
91491	1	54	650	9	4
91492	0	69	430	1	3
91493	1	46	820	8	6
91494	1	42	440	1	4
91495	1	82	730	0	3
91496	1	68	1450	1	2
91497	0	22	920	9	6
91498	0	24	1190	0	2
91499	0	63	870	8	6
91500	0	30	330	0	6
91501	1	68	970	3	6
91502	0	48	170	5	4
91503	0	63	410	4	4
91504	1	63	570	4	6
91505	0	20	1270	0	3
91506	0	19	1070	3	3
91507	0	29	1380	6	4
91508	0	72	1460	0	3
91509	1	31	200	7	5
91510	0	59	1320	1	3
91511	1	29	800	4	3
91512	1	89	680	1	6
91513	0	28	1340	2	6
91514	1	67	820	9	6
91515	0	55	1330	4	6
91516	0	86	190	1	4
91517	0	82	810	9	0
91518	1	30	610	6	4
91519	1	66	410	7	5
91520	1	50	910	7	5
91521	1	39	1090	2	5
91522	0	65	1280	5	0
91523	1	55	1390	7	5
91524	0	52	410	2	5
91525	0	44	1340	9	3
91526	0	77	1470	5	3
91527	1	82	1290	7	2
91528	1	56	320	1	4
91529	1	40	440	4	4
91530	1	19	1240	3	6
91531	1	56	400	4	6
91532	1	44	880	9	6
91533	1	28	1200	9	7
91534	1	69	830	7	2
91535	0	57	1180	4	6
91536	1	85	1100	1	2
91537	1	60	150	3	5
91538	0	49	730	8	7
91539	1	44	760	4	6
91540	0	57	730	9	4
91541	0	46	590	6	4
91542	1	28	440	0	3
91543	1	55	350	2	4
91544	0	47	190	0	7
91545	0	27	1210	6	6
91546	1	38	300	1	3
91547	0	75	510	1	4
91548	0	89	1290	4	6
91549	0	29	370	3	6
91550	1	78	190	8	2
91551	1	73	690	6	0
91552	1	86	240	2	2
91553	1	57	450	4	6
91554	0	66	1120	0	4
91555	0	62	860	3	6
91556	0	56	420	8	5
91557	1	18	1080	3	1
91558	0	50	1140	3	1
91559	0	39	900	5	3
91560	0	55	1070	3	0
91561	0	68	1360	1	0
91562	0	50	390	4	4
91563	1	36	890	1	1
91564	0	28	150	4	3
91565	0	74	360	9	0
91566	0	65	200	2	5
91567	1	69	1120	6	6
91568	0	81	350	9	4
91569	0	78	790	6	4
91570	1	60	1490	7	3
91571	1	31	950	8	3
91572	0	85	610	6	3
91573	1	44	560	8	5
91574	1	42	1200	3	1
91575	1	50	180	2	5
91576	1	85	1390	0	4
91577	0	56	810	7	5
91578	1	35	1380	5	5
91579	1	71	1040	8	3
91580	1	84	200	8	4
91581	0	42	280	5	0
91582	0	24	350	3	3
91583	0	56	400	4	6
91584	0	62	620	0	0
91585	1	43	1490	8	2
91586	1	86	840	8	2
91587	1	72	1010	4	3
91588	0	63	980	5	3
91589	0	62	1360	9	0
91590	0	35	1490	8	3
91591	1	51	340	3	6
91592	1	68	260	7	5
91593	0	37	410	1	4
91594	0	68	250	2	0
91595	1	36	890	6	4
91596	0	45	540	3	6
91597	0	25	1380	0	5
91598	0	80	490	2	0
91599	1	18	820	1	6
91600	1	26	910	7	3
91601	0	57	450	1	4
91602	1	81	1380	3	6
91603	0	75	820	9	5
91604	1	83	260	1	1
91605	1	74	1420	0	3
91606	0	22	1060	5	6
91607	1	83	940	2	6
91608	0	60	1400	0	0
91609	0	33	1410	0	0
91610	1	50	190	0	4
91611	0	79	710	0	6
91612	1	83	1450	8	6
91613	0	66	1350	7	6
91614	0	28	360	9	7
91615	0	81	250	9	0
91616	0	50	1070	8	6
91617	0	87	1040	3	6
91618	1	82	1340	2	4
91619	0	78	920	8	0
91620	1	83	1060	0	1
91621	1	23	1380	0	3
91622	1	31	670	2	5
91623	0	85	1100	3	6
91624	0	80	1110	9	3
91625	0	62	530	1	4
91626	0	32	370	6	2
91627	1	68	810	2	4
91628	1	81	430	8	2
91629	1	51	450	1	4
91630	0	35	1060	2	4
91631	0	28	820	6	4
91632	1	19	1430	1	4
91633	1	55	480	6	4
91634	0	49	970	1	6
91635	0	25	1340	6	4
91636	1	84	290	9	4
91637	0	20	790	9	7
91638	0	61	470	5	0
91639	0	83	440	3	1
91640	0	82	670	0	3
91641	1	57	1380	2	5
91642	0	23	1480	1	6
91643	1	24	1230	8	3
91644	0	71	1330	0	0
91645	1	25	1150	5	2
91646	0	46	170	8	0
91647	0	78	840	4	4
91648	1	24	1230	3	6
91649	1	88	1340	2	2
91650	1	65	400	1	3
91651	0	46	220	8	4
91652	0	40	320	2	0
91653	0	79	1080	9	2
91654	1	46	640	4	6
91655	0	64	920	9	6
91656	1	89	640	2	2
91657	1	30	780	2	3
91658	0	83	180	3	5
91659	0	46	1320	9	6
91660	1	67	1110	1	6
91661	0	24	760	0	3
91662	1	46	870	8	2
91663	0	49	1320	5	5
91664	1	52	1110	8	3
91665	0	59	200	9	5
91666	1	26	860	9	7
91667	0	66	960	6	1
91668	0	79	860	7	5
91669	0	58	310	8	6
91670	0	66	450	9	7
91671	0	47	150	6	6
91672	0	75	850	7	6
91673	1	63	1320	4	6
91674	1	82	1110	6	1
91675	1	63	980	5	7
91676	0	61	1070	2	0
91677	1	46	1350	9	1
91678	1	61	1280	7	5
91679	1	73	1250	0	6
91680	1	69	540	4	2
91681	0	32	1320	5	4
91682	0	37	410	4	4
91683	0	55	1290	7	5
91684	0	73	770	5	1
91685	1	70	410	6	4
91686	1	21	680	4	6
91687	0	33	1450	8	1
91688	0	75	1080	8	6
91689	1	74	840	1	2
91690	1	30	360	8	2
91691	0	22	470	0	0
91692	1	79	1210	7	2
91693	0	66	970	1	2
91694	1	31	910	5	4
91695	0	45	750	7	5
91696	0	59	1040	4	6
91697	0	42	940	9	2
91698	0	53	1300	1	2
91699	0	58	1010	8	4
91700	0	33	510	9	5
91701	1	29	280	7	6
91702	1	56	1330	1	3
91703	1	70	980	4	6
91704	1	21	260	3	4
91705	0	36	420	3	6
91706	1	32	380	3	6
91707	0	51	1360	3	6
91708	0	85	820	4	6
91709	0	32	640	7	3
91710	0	33	970	5	5
91711	1	29	1080	3	6
91712	1	56	240	0	7
91713	1	43	930	5	4
91714	0	21	910	2	3
91715	1	60	1240	3	6
91716	1	30	930	6	6
91717	1	45	1240	0	6
91718	0	52	490	4	2
91719	1	32	1030	3	6
91720	1	80	1470	5	1
91721	0	51	880	7	4
91722	0	71	1030	4	1
91723	1	79	1070	3	6
91724	1	42	1260	6	1
91725	0	69	760	1	3
91726	0	72	1460	1	6
91727	1	44	840	5	4
91728	1	66	970	7	2
91729	0	70	1240	0	4
91730	0	49	1140	7	5
91731	0	70	860	1	5
91732	1	70	1200	0	0
91733	0	71	530	2	0
91734	0	70	460	9	4
91735	0	45	1480	6	6
91736	1	23	1480	9	6
91737	0	26	1140	7	3
91738	1	78	910	2	2
91739	1	66	1220	8	1
91740	0	35	690	1	7
91741	0	24	730	2	6
91742	1	49	240	8	1
91743	0	32	1420	6	4
91744	1	62	750	0	3
91745	0	28	260	6	4
91746	0	34	220	4	6
91747	0	22	550	5	0
91748	1	73	250	3	6
91749	0	25	710	3	6
91750	0	80	1070	0	3
91751	1	88	1170	0	0
91752	0	66	230	5	0
91753	1	42	500	2	4
91754	0	77	600	0	3
91755	0	62	530	5	0
91756	0	69	1120	4	6
91757	1	61	1180	7	6
91758	1	75	810	9	1
91759	1	82	310	7	5
91760	1	86	730	3	1
91761	0	39	960	9	3
91762	0	34	1430	9	7
91763	1	77	1350	0	2
91764	1	75	1070	2	5
91765	0	47	970	9	2
91766	1	77	1360	0	3
91767	1	82	1280	0	4
91768	0	71	1300	4	6
91769	1	55	1030	3	6
91770	1	33	650	2	3
91771	0	62	200	7	4
91772	0	78	620	9	6
91773	1	50	740	8	3
91774	1	19	600	1	3
91775	1	38	600	7	2
91776	1	19	370	0	2
91777	1	41	320	9	7
91778	1	78	1280	2	2
91779	1	43	1370	4	6
91780	0	25	1470	2	6
91781	0	62	930	3	4
91782	1	43	1200	6	1
91783	0	62	200	3	5
91784	1	85	250	8	4
91785	1	60	320	4	0
91786	0	49	560	8	7
91787	0	30	170	4	3
91788	1	43	1230	3	6
91789	0	19	1070	1	1
91790	0	20	150	1	4
91791	1	47	670	5	5
91792	1	38	1280	5	6
91793	1	81	1300	9	4
91794	1	67	1160	3	4
91795	0	66	820	4	6
91796	0	78	1360	5	4
91797	0	82	1010	8	4
91798	0	39	1060	3	5
91799	1	63	440	4	6
91800	0	33	460	5	0
91801	1	72	370	8	2
91802	0	35	250	8	0
91803	0	83	730	5	0
91804	0	55	390	3	7
91805	1	36	400	0	4
91806	1	62	930	7	1
91807	1	30	600	1	3
91808	1	29	800	6	5
91809	0	86	970	7	5
91810	1	20	230	7	6
91811	1	61	1090	6	4
91812	0	73	570	1	6
91813	1	45	1180	0	6
91814	0	27	1330	8	4
91815	0	71	790	0	2
91816	1	49	710	8	6
91817	1	19	390	0	1
91818	0	79	1050	7	3
91819	0	57	320	6	2
91820	1	30	1150	9	6
91821	1	44	1220	6	1
91822	0	49	260	3	6
91823	0	34	1030	0	7
91824	0	51	980	0	1
91825	0	18	760	4	6
91826	0	42	540	4	6
91827	1	71	580	8	2
91828	0	67	950	3	6
91829	0	56	700	2	4
91830	0	78	1350	9	6
91831	1	34	830	4	0
91832	0	63	560	1	2
91833	1	27	400	0	4
91834	0	79	230	1	0
91835	0	53	1240	0	6
91836	0	32	1390	2	6
91837	1	49	600	4	3
91838	0	51	370	8	6
91839	1	27	760	8	6
91840	0	47	570	6	0
91841	1	18	220	1	3
91842	0	69	1130	8	5
91843	0	60	1450	9	7
91844	0	74	880	6	5
91845	1	49	460	4	6
91846	0	49	620	6	4
91847	0	75	190	6	0
91848	0	47	610	5	7
91849	1	30	230	9	7
91850	0	26	1330	7	3
91851	0	81	400	0	4
91852	1	89	780	4	6
91853	0	58	420	0	0
91854	1	18	1290	3	1
91855	1	82	270	9	0
91856	1	61	380	6	4
91857	1	36	180	1	0
91858	1	52	1360	8	4
91859	1	83	490	0	1
91860	0	60	750	8	6
91861	0	23	570	3	6
91862	1	57	420	7	3
91863	0	56	170	6	4
91864	1	38	500	9	4
91865	0	43	980	8	6
91866	1	29	260	1	4
91867	0	83	420	7	6
91868	1	77	750	9	7
91869	0	37	1280	6	4
91870	0	42	940	3	6
91871	1	54	1020	7	6
91872	1	27	940	2	2
91873	1	57	580	5	2
91874	1	32	190	9	3
91875	1	19	1400	9	1
91876	0	37	220	8	4
91877	0	45	890	8	5
91878	0	86	280	3	4
91879	1	62	1200	1	3
91880	0	28	1130	2	6
91881	0	56	1490	4	6
91882	1	82	200	3	0
91883	1	61	1420	2	5
91884	0	41	350	9	7
91885	0	74	490	2	5
91886	0	72	1260	0	3
91887	0	75	1390	2	6
91888	0	81	850	1	5
91889	1	44	700	9	7
91890	1	69	1410	8	6
91891	1	75	1170	5	3
91892	1	75	980	1	4
91893	0	34	620	0	3
91894	0	76	1140	1	3
91895	1	58	1050	3	1
91896	1	42	1430	7	4
91897	1	64	1050	8	2
91898	0	38	390	5	4
91899	0	34	220	9	7
91900	0	21	1380	7	0
91901	1	56	1240	3	6
91902	0	26	540	0	6
91903	1	54	990	0	5
91904	1	18	1190	1	6
91905	0	30	600	1	3
91906	1	18	900	5	1
91907	1	44	250	4	7
91908	0	53	260	7	5
91909	1	83	280	0	4
91910	0	22	490	5	7
91911	0	58	1470	1	6
91912	0	40	790	0	1
91913	1	74	580	7	3
91914	0	62	870	9	3
91915	1	69	630	9	7
91916	0	41	670	0	6
91917	0	40	1190	1	4
91918	1	67	1370	0	3
91919	0	21	640	8	7
91920	0	24	880	6	5
91921	0	27	400	1	4
91922	1	68	360	9	0
91923	1	41	440	8	4
91924	1	55	1400	8	2
91925	0	23	320	5	0
91926	1	52	470	8	3
91927	1	58	1370	6	6
91928	0	77	810	5	4
91929	0	36	360	7	5
91930	1	36	190	7	2
91931	1	67	190	9	7
91932	1	56	430	5	4
91933	0	29	840	9	6
91934	0	20	580	5	0
91935	0	75	950	4	0
91936	0	23	260	2	0
91937	1	44	1250	4	2
91938	0	70	1060	3	6
91939	0	52	800	3	4
91940	0	38	1430	6	2
91941	1	69	1340	9	4
91942	0	80	220	1	6
91943	1	31	1490	0	6
91944	0	55	780	8	7
91945	0	70	870	3	6
91946	0	34	1020	9	5
91947	0	42	720	9	4
91948	0	89	200	6	4
91949	0	30	1130	2	3
91950	1	61	250	8	5
91951	0	25	350	5	0
91952	1	81	1240	1	4
91953	1	78	350	2	4
91954	1	56	1120	4	5
91955	0	22	1010	1	6
91956	1	18	1080	6	1
91957	1	29	630	7	2
91958	0	62	840	9	0
91959	1	22	460	3	6
91960	1	33	940	3	6
91961	0	56	610	8	5
91962	0	41	930	4	6
91963	1	70	1200	3	4
91964	0	73	740	6	4
91965	0	26	1240	7	4
91966	1	58	1170	5	2
91967	1	49	180	0	6
91968	0	67	1100	3	6
91969	1	42	1490	2	5
91970	1	52	560	2	1
91971	1	24	490	7	1
91972	0	29	1190	0	3
91973	0	76	650	2	6
91974	1	88	1490	1	3
91975	1	85	870	3	4
91976	0	40	520	2	2
91977	0	50	530	9	5
91978	0	63	1240	5	3
91979	0	65	750	1	3
91980	1	35	1440	0	4
91981	1	77	820	7	2
91982	1	32	1080	3	6
91983	1	70	310	3	1
91984	0	64	620	9	1
91985	1	42	810	3	1
91986	0	86	260	3	3
91987	0	82	530	3	6
91988	1	84	680	6	4
91989	1	75	800	4	6
91990	0	20	1360	0	6
91991	1	32	340	2	4
91992	0	37	420	9	4
91993	1	48	770	1	2
91994	0	68	1450	0	3
91995	0	62	720	0	6
91996	0	72	1260	6	4
91997	0	50	220	9	7
91998	0	29	1060	5	4
91999	1	77	1320	6	4
92000	1	45	360	6	4
92001	1	55	250	5	4
92002	1	64	720	0	3
92003	1	55	1030	3	6
92004	0	59	770	2	5
92005	0	80	570	2	5
92006	0	84	1450	2	7
92007	1	54	1180	9	2
92008	0	19	420	0	0
92009	0	35	1410	8	4
92010	0	83	200	8	1
92011	0	33	760	9	7
92012	0	34	370	8	4
92013	0	73	1450	2	6
92014	1	57	1370	5	4
92015	1	20	860	6	4
92016	1	32	710	1	1
92017	1	70	1430	9	2
92018	1	47	570	4	5
92019	0	18	680	3	6
92020	0	75	240	2	5
92021	1	68	210	4	6
92022	1	52	940	7	5
92023	1	64	1210	6	4
92024	0	68	150	8	5
92025	0	42	690	8	6
92026	1	54	570	8	0
92027	0	48	170	3	5
92028	0	85	1490	4	6
92029	1	65	250	1	4
92030	0	40	1180	2	6
92031	1	45	1110	3	3
92032	0	60	1400	0	6
92033	1	46	1010	3	6
92034	1	18	590	2	2
92035	1	62	1470	5	2
92036	0	86	570	1	2
92037	0	45	1300	7	3
92038	0	45	1030	0	3
92039	1	51	290	0	1
92040	0	46	1310	8	0
92041	0	89	760	8	5
92042	0	59	540	1	2
92043	1	81	320	5	2
92044	0	36	650	0	3
92045	1	19	1040	4	1
92046	0	39	880	9	5
92047	1	20	420	3	2
92048	1	66	670	3	6
92049	0	54	750	1	6
92050	1	43	450	9	1
92051	1	67	690	2	5
92052	1	19	1070	3	6
92053	0	47	1400	9	2
92054	1	76	780	1	5
92055	0	70	280	2	0
92056	1	47	150	1	3
92057	1	67	290	1	1
92058	0	29	1260	4	6
92059	1	52	1100	7	5
92060	0	59	1290	4	6
92061	0	18	1240	2	3
92062	0	55	170	0	4
92063	1	60	220	5	0
92064	1	78	1010	4	6
92065	0	50	790	2	0
92066	0	35	1060	8	7
